ZIP Code,Dest Zone,Beyond
79329,6,#REF!
79330,6,#REF!
79331,6,G
79336,6,#REF!
79338,6,#REF!
79339,6,#REF!
79343,6,#REF!
79344,6,#REF!
79345,6,#REF!
79346,6,#REF!
79347,6,#REF!
79350,6,#REF!
79351,6,#REF!
79355,6,#REF!
79356,6,#REF!
79357,6,#REF!
79358,6,#REF!
79359,6,#REF!
79360,6,#REF!
79363,6,#REF!
79364,6,#REF!
79366,6,#REF!
79367,6,#REF!
79369,6,#REF!
79371,6,#REF!
79372,6,#REF!
79373,6,#REF!
79376,6,#REF!
79377,6,#REF!
79378,6,#REF!
79379,6,#REF!
79380,6,#REF!
79381,6,#REF!
79382,6,#REF!
79383,6,#REF!
79400,6,#REF!
79401,6,#REF!
79402,6,#REF!
79403,6,#REF!
79404,6,#REF!
79405,6,#REF!
79406,6,#REF!
79407,6,#REF!
79408,6,#REF!
79409,6,#REF!
79410,6,#REF!
79411,6,#REF!
79412,6,#REF!
79413,6,#REF!
79414,6,#REF!
79415,6,#REF!
79416,6,#REF!
79417,6,#REF!
79423,6,#REF!
79424,6,HH
79430,6,#REF!
79452,6,#REF!
79453,6,#REF!
79457,6,#REF!
79464,6,#REF!
79489,6,#REF!
79490,6,#REF!
79491,6,#REF!
79493,6,#REF!
79499,6,#REF!
79504,6,P
79508,6,S
79510,6,Q
79512,6,Y
79517,6,NaN
79536,6,T
79545,6,W
79549,6,Z
79550,6,Z
79556,6,V
79563,6,S
79600,6,R
79601,6,R
79602,6,R
79603,6,R
79604,6,R
79605,6,R
79606,6,R
79607,6,S
79608,6,R
79697,6,R
79698,6,R
79699,6,R
79701,6,B
79702,6,B
79703,6,B
79704,6,B
79705,6,B
79706,6,B
79707,6,B
79708,6,B
79709,6,B
79710,6,B
79711,6,B
79712,6,B
79713,6,G
79714,6,D
79719,6,I
79720,6,F
79721,6,F
79731,6,E
79733,6,G
79738,6,NaN
79739,6,E
79740,6,H
79741,6,D
79742,6,G
79745,6,G
79748,6,G
79749,6,E
79752,6,G
79755,6,NaN
79756,6,E
79758,6,B
79759,6,E
79760,6,B
79761,6,B
79762,6,B
79763,6,B
79764,6,B
79765,6,B
79766,6,B
79767,6,B
79768,6,B
79769,6,B
79776,6,C
79777,6,G
79778,6,G
79782,6,D
79783,6,E
79788,6,F
79789,6,H
79821,6,C
79830,6,V
79831,6,V
79832,6,V
79835,6,C
79836,6,C
79837,6,I
79838,6,C
79839,6,F
79842,1,A
79843,6,T
79845,6,Y
79846,6,AA
79847,6,H
79848,6,EE
79849,6,B
79850,6,X
79851,6,I
79852,6,DD
79853,6,D
79854,6,P
79855,6,L
79900,6,A
79901,6,A
79902,6,A
79903,6,A
79904,6,A
79905,6,A
79906,6,A
79907,6,A
79908,6,A
79910,6,A
79911,6,A
79912,6,A
79913,6,A
79914,6,A
79915,6,A
79916,6,A
79917,6,A
79918,6,A
79920,6,A
79922,6,A
79923,6,A
79924,6,A
79925,6,A
79926,6,A
79927,6,B
79928,6,A
79929,6,A
79930,6,A
79931,6,A
79932,6,A
79934,6,A
79935,6,A
79936,6,A
79937,6,A
79938,6,A
79940,6,A
79941,6,A
79942,6,A
79943,6,A
79944,6,A
79945,6,A
79946,6,A
79947,6,A
79948,6,A
79949,6,A
79950,6,A
79951,6,A
79952,6,A
79953,6,A
79954,6,A
79955,6,A
79958,6,A
79960,6,A
79961,6,A
79966,6,A
79968,6,A
79973,6,A
79974,6,A
79975,6,A
79976,6,A
79977,6,A
79978,6,A
79979,6,A
79980,6,A
79982,6,A
79983,6,A
79984,6,A
79985,6,A
79986,6,A
79987,6,A
79988,6,A
79989,6,A
79990,6,A
79991,6,A
79992,6,A
79993,6,A
79994,6,A
79995,6,A
79996,6,A
79997,6,A
79998,6,A
79999,6,A
80001,4,D
80002,4,D
80003,4,D
80004,4,D
80005,4,D
80006,4,D
80007,4,D
80010,4,B
80011,4,B
80012,4,B
80013,4,B
80014,4,B
80015,4,B
80016,4,C
80017,4,B
80018,4,B
80019,4,B
80020,4,D
80021,4,C
80022,4,C
80024,4,B
80026,4,D
80027,4,D
80028,4,D
80030,4,C
80031,4,C
80033,4,C
80034,4,C
80035,4,C
80036,4,C
80037,4,C
80038,4,D
80040,4,B
80041,4,B
80042,4,B
80044,4,B
80045,4,B
80046,4,B
80047,4,B
80104,4,E
80106,4,F
80108,4,E
80110,4,D
80111,4,D
80112,4,D
80113,4,D
80118,4,F
80120,4,D
80121,4,D
80122,4,D
80123,4,D
80124,4,D
80125,4,D
80126,4,D
80127,4,D
80128,4,D
80129,4,D
80131,4,E
80132,4,G
80133,4,G
80134,4,C
80135,4,E
80137,4,B
80138,4,C
80150,4,D
80151,4,D
80154,4,D
80155,4,D
80160,4,D
80161,4,D
80162,4,D
80163,4,D
80165,4,D
80166,4,D
80201,4,C
80202,4,C
80203,4,C
80204,4,C
80205,4,C
80206,4,C
80207,4,C
80208,4,D
80209,4,C
80210,4,C
80211,4,C
80212,4,C
80214,4,C
80215,4,D
80216,4,C
80217,4,C
80218,4,C
80219,4,C
80220,4,C
80221,4,C
80222,4,C
80223,4,C
80224,4,C
80225,4,C
80226,4,D
80227,4,D
80228,4,D
80229,4,C
80230,4,C
80231,4,C
80232,4,D
80233,4,C
80234,4,C
80235,4,C
80236,4,C
80237,4,C
80238,4,C
80239,4,C
80240,4,I
80241,4,C
80243,4,C
80244,4,C
80246,4,C
80248,4,C
80249,4,C
80250,4,C
80251,4,C
80252,4,C
80254,4,C
80255,4,C
80256,4,C
80257,4,C
80259,4,C
80260,4,C
80261,4,C
80262,4,C
80263,4,C
80264,4,C
80265,4,C
80266,4,C
80270,4,C
80271,4,C
80273,4,C
80274,4,C
80275,4,C
80279,4,C
80280,4,C
80281,4,C
80290,4,C
80291,4,C
80292,4,C
80293,4,C
80294,4,C
80295,4,C
80299,4,C
80301,4,E
80302,4,E
80303,4,E
80304,4,E
80305,4,E
80306,4,E
80307,4,E
80308,4,E
80309,4,E
80310,4,E
80314,4,E
80321,4,E
80322,4,E
80323,4,E
80328,4,E
80329,4,E
80401,4,D
80402,4,D
80403,4,D
80419,4,D
80420,4,L
80421,4,H
80424,4,K
80427,4,G
80428,4,T
80429,4,M
80432,4,K
80433,4,F
80435,4,J
80436,4,G
80437,4,F
80438,4,G
80439,4,F
80443,4,J
80444,4,H
80446,4,L
80447,4,M
80448,4,I
80449,4,M
80452,4,F
80456,4,F
80459,4,M
80461,4,M
80465,4,E
80467,4,S
80468,4,O
80469,4,R
80470,4,H
80475,4,H
80476,4,H
80477,4,S
80479,4,Q
80482,4,J
80483,4,R
80487,4,S
80488,4,S
80498,4,J
80501,4,E
80502,4,E
80503,4,E
80504,4,E
80511,4,H
80512,4,H
80513,4,F
80514,4,D
80516,4,D
80517,4,H
80520,4,D
80521,4,H
80522,4,H
80523,4,H
80524,4,H
80525,4,H
80526,4,H
80527,4,H
80534,4,F
80537,4,F
80538,4,F
80539,4,F
80542,4,E
80543,4,E
80544,4,E
80546,4,H
80547,4,G
80548,4,H
80550,4,G
80551,4,G
80553,4,H
80601,4,C
80610,4,I
80614,4,C
80615,4,G
80620,4,F
80621,4,C
80623,4,E
80631,4,F
80632,4,F
80633,4,F
80634,4,F
80638,4,F
80639,4,F
80640,4,B
80642,4,C
80645,4,F
80646,4,G
80648,4,I
80651,4,D
80701,4,H
80723,4,I
80737,4,R
80742,4,H
80751,4,M
80807,4,P
80808,4,I
80809,4,J
80814,4,K
80816,4,L
80817,4,J
80819,4,J
80828,4,H
80829,4,I
80831,4,H
80840,4,G
80841,4,G
80863,4,K
80864,4,L
80866,4,K
80900,4,I
80901,4,I
80903,4,I
80904,4,I
80905,4,I
80906,4,I
80907,4,I
80908,4,I
80909,4,I
80910,4,I
80911,4,I
80912,4,K
80913,4,I
80914,4,J
80915,4,I
80916,4,I
80917,4,I
80918,4,I
80919,4,I
80920,4,I
80921,4,I
80922,4,I
80923,4,I
80925,4,I
80926,4,I
80928,4,I
80929,4,I
80930,4,I
80931,4,I
80932,4,I
80933,4,I
80934,4,I
80935,4,I
80936,4,I
80937,4,I
80940,4,I
80941,4,I
80942,4,I
80943,4,I
80944,4,I
80945,4,I
80946,4,I
80947,4,I
80949,4,I
80950,4,I
80960,4,I
80962,4,I
80970,4,I
80977,4,I
80997,4,I
81001,4,N
81002,4,M
81003,4,M
81004,4,M
81005,4,M
81006,4,M
81007,4,M
81008,4,M
81009,4,M
81010,4,M
81011,4,M
81012,4,M
81019,4,P
81020,4,T
81022,4,O
81023,4,P
81025,4,O
81028,4,V
81040,4,R
81046,4,V
81047,4,V
81050,4,R
81052,4,T
81055,4,T
81066,4,R
81067,4,Q
81069,4,P
81074,4,V
81082,4,V
81089,4,R
81101,4,Y
81120,4,BB
81122,4,II
81123,4,W
81125,4,X
81127,4,GG
81129,4,BB
81130,4,CC
81131,4,V
81132,4,Y
81133,4,W
81136,4,W
81137,4,JJ
81140,4,AA
81141,4,AA
81144,4,Y
81146,4,X
81147,4,EE
81149,4,U
81150,4,Y
81151,4,AA
81152,4,X
81154,4,Z
81155,4,S
81157,4,EE
81201,4,Q
81211,4,O
81212,4,M
81215,4,M
81220,4,BB
81224,4,Z
81225,4,Z
81226,4,M
81227,4,Q
81228,4,O
81230,4,W
81232,4,Q
81233,4,R
81235,4,CC
81236,4,P
81237,4,Q
81240,4,L
81242,4,Q
81248,4,T
81251,4,Q
81252,4,Q
81301,4,V
81321,4,OO
81323,4,OO
81324,4,TT
81326,4,LL
81327,4,PP
81328,4,MM
81330,4,NN
81332,4,OO
81401,4,GG
81402,4,GG
81410,4,BB
81413,4,CC
81415,4,AA
81416,4,EE
81418,4,BB
81419,4,AA
81422,4,KK
81423,4,MM
81424,4,KK
81425,4,FF
81427,4,JJ
81428,4,Z
81430,4,LL
81433,4,MM
81434,4,Y
81435,4,MM
81501,4,AA
81502,4,AA
81503,4,BB
81504,4,AA
81505,4,AA
81506,4,AA
81520,4,AA
81521,4,BB
81523,4,AA
81526,4,Z
81527,4,BB
81601,4,S
81602,4,S
81610,4,GG
81611,4,W
81612,4,W
81615,4,W
81620,4,N
81621,4,U
81623,4,T
81624,4,Z
81625,4,W
81626,4,W
81628,4,S
81630,4,X
81631,4,P
81632,4,N
81635,4,W
81636,4,W
81637,4,P
81639,4,U
81640,4,Z
81641,4,Z
81643,4,Y
81645,4,M
81647,4,T
81648,4,EE
81649,4,N
81650,4,U
81652,4,U
81654,4,U
81655,4,O
81656,4,V
81657,4,M
81658,4,M
82001,3,K
82009,3,K
82301,3,X
82435,3,J
82601,3,CC
82602,3,CC
82604,3,CC
82609,3,CC
82615,3,CC
82630,3,II
82633,3,X
82636,3,CC
82637,3,AA
82638,3,II
82644,3,CC
82646,3,CC
82720,3,K
82801,3,N
82901,3,T
82929,3,P
82930,3,L
82931,3,I
82933,3,M
82934,3,P
82935,3,R
82937,3,M
82939,3,PP
82942,3,V
83001,3,D
83002,3,A
83011,3,A
83012,3,A
83013,3,C
83014,3,B
83025,3,A
83101,3,N
83110,3,V
83116,3,N
83120,3,X
83124,3,P
83127,3,W
83128,3,Y
83201,1,G
83202,1,E
83203,1,E
83204,1,G
83205,1,F
83206,1,F
83209,1,Q
83210,1,G
83211,1,I
83213,1,Y
83214,1,N
83215,1,V
83217,1,Q
83220,1,P
83221,1,F
83226,1,GG
83228,1,M
83229,1,OO
83230,1,S
83232,1,L
83234,1,N
83235,1,II
83236,1,D
83237,1,K
83241,1,R
83245,1,H
83246,1,P
83250,1,I
83251,1,BB
83252,1,L
83253,1,KK
83254,1,P
83255,1,AA
83260,1,P
83261,1,O
83262,1,U
83263,1,L
83271,1,Q
83272,1,N
83274,1,B
83276,1,R
83277,1,U
83278,1,JJ
83283,1,R
83286,1,L
83287,1,O
83301,1,M
83302,1,P
83303,1,M
83311,1,R
83313,1,N
83314,1,I
83316,1,L
83318,1,P
83320,1,O
83321,1,Y
83322,1,J
83323,1,R
83324,1,M
83325,1,N
83326,1,Q
83327,1,J
83328,1,M
83330,1,J
83332,1,J
83333,1,N
83334,1,N
83335,1,N
83336,1,S
83338,1,L
83340,1,P
83341,1,N
83342,1,P
83343,1,Q
83344,1,O
83346,1,U
83347,1,P
83348,1,N
83349,1,N
83350,1,Q
83352,1,L
83353,1,P
83354,1,P
83355,1,K
83401,1,C
83402,1,A
83403,1,A
83404,1,A
83405,1,B
83406,1,A
83415,1,V
83420,1,AA
83422,1,CC
83423,1,AA
83424,1,CC
83425,1,Y
83427,1,D
83431,1,C
83434,1,C
83436,1,Z
83440,1,D
83441,1,Y
83442,1,C
83443,1,X
83444,1,B
83445,1,Z
83448,1,Y
83450,1,Z
83451,1,Z
83452,1,CC
83454,1,B
83455,1,CC
83463,1,EE
83464,1,HH
83466,1,NN
83467,1,LL
83501,1,K
83520,1,P
83522,1,Q
83523,1,O
83524,1,M
83530,1,R
83531,1,R
83533,1,Q
83535,1,K
83536,1,Q
83537,1,K
83538,1,Q
83539,1,T
83540,1,L
83541,1,N
83543,1,Q
83544,1,O
83545,1,N
83548,1,N
83549,1,XX
83551,1,L
83552,1,S
83553,1,R
83555,1,O
83602,1,MM
83604,1,M
83605,1,C
83606,1,C
83610,1,SS
83611,1,QQ
83612,1,UU
83615,1,RR
83616,1,B
83617,1,E
83619,1,F
83622,1,NN
83623,1,G
83624,1,F
83626,1,D
83627,1,F
83628,1,MM
83629,1,LL
83634,1,B
83637,1,OO
83638,1,TT
83639,1,D
83641,1,D
83642,1,B
83643,1,TT
83644,1,C
83646,1,B
83647,1,E
83648,1,F
83650,1,G
83651,1,C
83652,1,C
83653,1,C
83654,1,UU
83655,1,E
83656,1,LL
83660,1,E
83661,1,F
83669,1,C
83670,1,MM
83672,1,H
83676,1,LL
83680,1,B
83686,1,C
83687,1,C
83700,1,A
83701,1,A
83702,1,A
83703,1,A
83704,1,A
83705,1,A
83706,1,A
83707,1,A
83708,1,A
83709,1,A
83711,1,A
83712,1,A
83713,1,A
83714,1,A
83715,1,A
83719,1,A
83720,1,A
83721,1,A
83722,1,A
83723,1,A
83724,1,A
83725,1,A
83726,1,A
83727,1,A
83728,1,A
83729,1,A
83730,1,A
83731,1,A
83732,1,A
83733,1,A
83735,1,A
83744,1,A
83756,1,A
83757,1,A
83788,1,A
83801,1,F
83803,1,G
83804,1,F
83805,1,L
83806,1,L
83807,1,J
83808,1,J
83809,1,H
83810,1,G
83811,1,K
83813,1,G
83814,1,D
83815,1,D
83816,1,D
83822,1,F
83823,1,K
83824,1,F
83825,1,I
83830,1,I
83832,1,K
83833,1,H
83834,1,I
83835,1,E
83836,1,J
83837,1,H
83839,1,G
83840,1,I
83841,1,H
83842,1,H
83843,1,I
83845,1,L
83846,1,J
83847,1,K
83848,1,J
83849,1,I
83850,1,H
83851,1,E
83852,1,I
83854,1,D
83855,1,H
83856,1,G
83857,1,I
83858,1,D
83860,1,H
83861,1,G
83862,1,K
83864,1,O
83865,1,I
83866,1,I
83867,1,I
83868,1,H
83870,1,F
83871,1,J
83872,1,H
83873,1,I
83876,1,E
84001,4,O
84002,4,O
84003,4,D
84004,4,D
84006,4,C
84008,4,V
84010,4,B
84011,4,B
84013,4,F
84014,4,B
84015,4,D
84016,4,D
84017,4,E
84018,4,F
84020,4,C
84021,4,M
84022,4,I
84023,4,V
84024,4,F
84025,4,C
84026,4,S
84027,4,J
84029,4,D
84032,4,F
84034,4,R
84036,4,E
84037,4,C
84039,4,Q
84040,4,C
84041,4,C
84042,4,E
84043,4,D
84044,4,B
84046,4,R
84047,4,B
84049,4,F
84050,4,E
84051,4,N
84052,4,N
84054,4,B
84055,4,E
84056,4,D
84057,4,E
84058,4,E
84059,4,E
84060,4,D
84061,4,E
84062,4,E
84064,4,M
84065,4,C
84066,4,O
84067,4,D
84068,4,D
84070,4,C
84072,4,Q
84073,4,N
84074,4,D
84075,4,D
84078,4,R
84079,4,E
84083,4,Q
84084,4,B
84086,4,L
84087,4,B
84088,4,B
84090,4,C
84091,4,C
84092,4,D
84093,4,C
84094,4,C
84095,4,C
84097,4,E
84098,4,D
84100,4,A
84101,4,A
84102,4,A
84103,4,A
84104,4,A
84105,4,A
84106,4,A
84107,4,B
84108,4,A
84109,4,A
84110,4,A
84111,4,A
84112,4,A
84113,4,A
84114,4,A
84115,4,B
84116,4,A
84117,4,A
84118,4,B
84119,4,B
84120,4,A
84121,4,D
84122,4,A
84123,4,B
84124,4,B
84125,4,A
84126,4,A
84127,4,A
84130,4,A
84131,4,A
84132,4,A
84133,4,A
84134,4,A
84135,4,A
84136,4,A
84137,4,A
84138,4,A
84139,4,A
84140,4,A
84141,4,A
84142,4,A
84143,4,A
84144,4,A
84145,4,A
84147,4,A
84148,4,A
84150,4,A
84151,4,A
84152,4,A
84153,4,A
84157,4,B
84158,4,A
84165,4,B
84170,4,A
84180,4,A
84184,4,A
84189,4,A
84190,4,A
84199,4,A
84201,4,E
84301,4,H
84302,4,G
84304,4,J
84305,4,K
84306,4,I
84307,4,G
84308,4,K
84309,4,H
84310,4,F
84312,4,H
84318,4,J
84319,4,I
84320,4,K
84321,4,I
84322,4,I
84323,4,I
84325,4,I
84326,4,I
84327,4,J
84328,4,I
84330,4,J
84331,4,J
84332,4,I
84333,4,J
84334,4,I
84335,4,J
84337,4,H
84338,4,K
84339,4,H
84340,4,F
84341,4,N
84400,4,E
84401,4,E
84402,4,E
84403,4,E
84404,4,E
84405,4,E
84407,4,E
84408,4,E
84409,4,E
84412,4,E
84414,4,E
84501,4,M
84510,4,JJ
84511,4,FF
84512,4,HH
84513,4,P
84515,4,X
84518,4,O
84520,4,O
84521,4,O
84522,4,R
84525,4,S
84526,4,L
84527,4,O
84528,4,O
84530,4,BB
84531,4,KK
84532,4,X
84537,4,P
84539,4,O
84540,4,V
84542,4,N
84601,4,F
84602,4,F
84603,4,F
84604,4,F
84605,4,F
84606,4,F
84620,4,P
84622,4,N
84623,4,L
84624,4,N
84626,4,G
84627,4,M
84628,4,I
84629,4,J
84631,4,P
84632,4,K
84634,4,N
84635,4,O
84638,4,L
84640,4,M
84642,4,M
84643,4,N
84644,4,P
84646,4,K
84648,4,I
84649,4,M
84651,4,G
84653,4,G
84654,4,O
84655,4,H
84656,4,M
84657,4,P
84660,4,F
84663,4,F
84664,4,F
84667,4,L
84701,4,Q
84711,4,R
84712,4,V
84713,4,U
84714,4,EE
84715,4,V
84716,4,Z
84717,4,BB
84720,4,CC
84722,4,FF
84724,4,R
84725,4,DD
84726,4,CC
84729,4,DD
84730,4,Q
84734,4,X
84735,4,AA
84737,4,DD
84741,4,LL
84742,4,AA
84746,4,DD
84747,4,U
84749,4,U
84750,4,T
84751,4,V
84752,4,W
84754,4,R
84756,4,CC
84758,4,DD
84759,4,Z
84760,4,X
84761,4,X
84765,4,FF
84766,4,S
84767,4,GG
84770,4,EE
84772,4,Y
84780,4,EE
84790,4,N
85000,4,A
85001,4,A
85002,4,A
85003,4,A
85004,4,A
85005,4,A
85006,4,A
85007,4,A
85008,4,A
85009,4,A
85010,4,A
85011,4,A
85012,4,A
85013,4,A
85014,4,A
85015,4,A
85016,4,A
85017,4,A
85018,4,A
85019,4,A
85020,4,A
85021,4,A
85022,4,A
85023,4,A
85024,4,A
85025,4,A
85026,4,A
85027,4,A
85028,4,A
85029,4,A
85030,4,A
85031,4,A
85032,4,A
85033,4,A
85034,4,A
85035,4,A
85036,4,A
85037,4,A
85038,4,A
85039,4,A
85040,4,A
85041,4,A
85043,4,A
85044,4,A
85046,4,A
85048,4,A
85050,4,A
85051,4,A
85054,4,A
85055,4,A
85060,4,A
85061,4,A
85062,4,A
85063,4,A
85064,4,A
85065,4,A
85066,4,A
85067,4,A
85068,4,A
85069,4,A
85071,4,A
85072,4,A
85073,4,A
85074,4,A
85075,4,A
85076,4,A
85077,4,A
85078,4,A
85079,4,A
85080,4,A
85082,4,A
85086,4,A
85087,4,D
85099,4,A
85143,4,D
85201,4,B
85202,4,B
85203,4,B
85204,4,B
85205,4,B
85206,4,B
85207,4,B
85208,4,B
85209,4,B
85210,4,B
85211,4,B
85212,4,B
85213,4,B
85214,4,B
85215,4,B
85216,4,B
85217,4,D
85219,4,F
85220,4,D
85221,4,D
85222,4,F
85223,4,E
85224,4,B
85225,4,B
85226,4,B
85227,4,D
85228,4,F
85230,4,E
85232,4,F
85233,4,B
85234,4,B
85236,4,C
85238,4,E
85239,4,E
85240,4,B
85242,4,D
85244,4,B
85245,4,H
85247,4,D
85248,4,C
85249,4,B
85250,4,A
85251,4,A
85252,4,A
85253,4,A
85254,4,A
85255,4,A
85256,4,A
85257,4,A
85258,4,A
85259,4,A
85260,4,A
85261,4,A
85262,4,A
85263,4,A
85264,4,A
85266,4,A
85267,4,A
85268,4,C
85269,4,C
85271,4,A
85273,4,B
85274,4,B
85275,4,B
85277,4,B
85278,4,D
85279,4,F
85280,4,A
85281,4,A
85282,4,A
85283,4,A
85284,4,A
85285,4,A
85287,4,A
85289,4,A
85290,4,D
85291,4,F
85295,4,B
85296,4,B
85301,4,B
85302,4,B
85303,4,B
85304,4,B
85305,4,B
85306,4,B
85307,4,C
85308,4,B
85309,4,H
85310,4,B
85311,4,B
85312,4,B
85318,4,B
85322,4,F
85323,4,C
85324,4,E
85325,4,N
85326,4,D
85328,4,R
85329,4,C
85331,4,D
85332,4,I
85333,4,M
85334,4,O
85335,4,C
85336,4,U
85337,4,H
85338,4,C
85339,4,B
85340,4,C
85342,4,F
85343,4,E
85345,4,B
85346,4,N
85347,4,O
85351,4,C
85352,4,O
85353,4,B
85356,4,P
85359,4,N
85361,4,F
85363,4,C
85364,4,S
85365,4,S
85366,4,S
85369,4,S
85372,4,C
85373,4,C
85374,4,D
85375,4,D
85377,4,D
85379,4,D
85380,4,B
85381,4,B
85382,4,B
85392,4,C
85540,4,Q
85601,4,F
85602,4,E
85603,4,J
85605,4,K
85607,4,L
85608,4,L
85609,4,R
85610,4,T
85611,4,Q
85613,4,H
85614,4,C
85615,4,U
85616,4,R
85617,4,U
85618,4,L
85620,4,K
85621,4,G
85622,4,C
85623,4,L
85624,4,R
85625,4,T
85628,4,G
85629,4,B
85630,4,F
85631,4,M
85635,4,H
85636,4,H
85638,4,S
85640,4,E
85641,4,C
85643,4,I
85645,4,E
85646,4,E
85648,4,G
85652,4,C
85653,4,D
85654,4,C
85655,4,L
85662,4,G
85670,4,H
85671,4,H
85700,4,B
85701,4,B
85702,4,B
85703,4,B
85704,4,B
85705,4,B
85706,4,B
85707,4,B
85708,4,B
85709,4,B
85710,4,B
85711,4,B
85712,4,B
85713,4,B
85714,4,B
85715,4,B
85716,4,B
85717,4,B
85718,4,B
85719,4,B
85720,4,B
85721,4,B
85722,4,B
85723,4,B
85724,4,B
85725,4,B
85726,4,B
85728,4,L
85730,4,B
85731,4,B
85732,4,B
85733,4,B
85734,4,B
85735,4,B
85736,4,B
85737,4,C
85738,4,D
85740,4,B
85741,4,B
85742,4,B
85743,4,B
85744,4,B
85745,4,B
85746,4,B
85747,4,B
85748,4,B
85749,4,B
85750,4,B
85751,4,B
85752,4,L
85754,4,L
85755,4,B
85756,4,B
85775,4,C
85777,4,B
86001,4,O
86002,4,O
86003,4,O
86004,4,O
86011,4,O
86015,4,O
86017,4,O
86018,4,O
86024,4,O
86038,4,O
86301,4,K
86302,4,K
86303,4,K
86304,4,K
86312,4,J
86313,4,K
86314,4,J
86322,4,J
86323,4,L
86324,4,L
86325,4,K
86326,4,K
86327,4,I
86329,4,I
86330,4,K
86331,4,L
86333,4,H
86336,4,L
86339,4,L
86340,4,M
86341,4,L
86343,4,H
86401,4,K
86402,4,K
86403,4,T
86411,4,N
86412,4,L
86430,4,J
86437,4,N
86438,4,M
86441,4,H
86442,4,J
86443,4,H
86444,4,L
86445,4,K
86743,4,B
87001,4,D
87002,4,D
87004,4,C
87008,4,C
87015,4,D
87020,4,I
87022,4,B
87031,4,C
87035,4,E
87042,4,B
87047,4,C
87048,4,C
87068,4,B
87100,4,A
87101,4,A
87102,4,A
87103,4,A
87104,4,A
87105,4,A
87106,4,A
87107,4,A
87108,4,A
87109,4,A
87110,4,A
87111,4,A
87112,4,A
87113,4,A
87114,4,A
87115,4,A
87116,4,A
87117,4,A
87118,4,A
87119,4,A
87120,4,A
87121,4,A
87122,4,A
87123,4,A
87124,4,C
87125,4,A
87131,4,A
87140,4,A
87153,4,A
87154,4,A
87158,4,A
87174,4,C
87176,4,A
87180,4,A
87184,4,A
87185,4,A
87190,4,A
87191,4,A
87192,4,A
87194,4,A
87195,4,A
87196,4,A
87197,4,A
87198,4,A
87199,4,A
87201,4,A
87301,4,O
87401,4,S
87447,2,H
87501,4,I
87502,4,G
87503,4,G
87504,4,G
87505,4,G
87506,4,G
87509,4,G
87532,4,J
87533,4,J
87540,4,H
87544,4,K
87545,4,K
87557,4,N
87571,4,N
87901,4,M
87936,4,K
87937,4,J
87941,4,J
88000,4,F
88001,4,F
88002,4,K
88003,4,F
88004,4,F
88005,4,F
88006,4,F
88008,4,C
88011,4,M
88012,4,F
88021,4,CC
88024,4,D
88027,4,D
88030,4,K
88031,4,K
88032,4,G
88033,4,F
88036,4,Q
88044,4,E
88046,4,F
88047,4,F
88048,4,E
88052,4,G
88054,4,G
88058,4,E
88061,4,Q
88062,4,Q
88063,4,B
88072,4,E
88081,4,C
88101,4,X
88113,4,#REF!
88130,4,#REF!
88135,4,K
88201,4,U
88202,4,U
88210,4,T
88211,4,T
88220,4,P
88221,4,P
88231,4,H
88240,4,#REF!
88241,4,#REF!
88260,4,#REF!
88267,4,#REF!
88310,4,I
88311,4,I
88330,4,J
88342,4,E
88345,4,N
88352,4,J
88712,4,B
88901,2,B
88905,2,B
89003,2,M
89005,2,C
89006,2,C
89009,2,B
89011,2,B
89012,2,B
89014,2,B
89015,2,B
89016,2,B
89019,2,E
89026,2,C
89028,2,J
89029,2,J
89030,2,B
89031,2,B
89036,2,B
89044,2,B
89048,5,F
89052,2,B
89074,2,B
89081,2,B
89085,2,B
89101,2,B
89102,2,B
89103,2,B
89104,2,B
89106,2,B
89107,2,B
89108,2,B
89109,2,B
89110,2,B
89111,2,B
89112,2,B
89113,2,B
89114,2,B
89115,2,B
89116,2,B
89117,2,B
89118,2,B
89119,2,B
89120,2,B
89121,2,B
89122,2,B
89123,2,B
89124,2,B
89125,2,B
89126,2,B
89127,2,B
89128,2,B
89129,2,B
89130,2,B
89131,2,B
89132,2,B
89133,2,B
89134,2,B
89135,2,B
89139,2,B
89144,2,B
89147,2,B
89148,2,B
89149,2,B
89150,2,B
89151,2,B
89152,2,B
89153,2,B
89154,2,B
89155,2,B
89158,2,B
89160,2,B
89163,2,B
89164,2,B
89169,2,B
89170,2,B
89177,2,B
89180,2,B
89183,2,B
89185,2,B
89191,2,F
89193,2,B
89195,2,B
89199,2,B
89301,2,X
89311,2,X
89315,2,X
89318,2,W
89319,2,Y
89402,2,D
89403,2,D
89406,2,G
89407,2,G
89408,2,D
89410,2,E
89413,2,E
89423,2,E
89431,2,A
89432,2,A
89433,2,A
89434,2,A
89435,2,A
89436,2,A
89439,2,B
89440,2,C
89442,2,D
89448,2,F
89449,2,F
89450,2,D
89451,2,D
89452,2,D
89501,2,A
89502,2,A
89503,2,A
89504,2,A
89505,2,A
89506,2,A
89507,2,A
89509,2,A
89510,2,A
89511,2,A
89512,2,A
89513,2,A
89515,2,A
89520,2,A
89521,2,A
89523,2,A
89550,2,A
89557,2,A
89564,2,A
89570,2,A
89595,2,A
89599,2,A
89701,2,C
89702,2,C
89703,2,C
89704,2,C
89705,2,C
89706,2,C
89721,2,C
89801,2,Z
89822,2,Y
89824,2,U
89835,2,R
89883,4,L
90001,2,B
90002,2,B
90003,2,B
90004,2,B
90005,2,B
90006,2,B
90007,2,B
